technician,0.001610938340319433
accountant,0.0015530145041034735
supervisor,0.001833419358603047
engineer,0.001881387310095954
worker,0.001800397112700438
educator,0.0020952402909031097
clerk,0.0017614856733546144
counselor,0.001798876663968233
inspector,0.0015692447852409606
mechanic,0.0017529000591128738
manager,0.001759480751281955
therapist,0.0017547972261693558
administrator,0.002032628687251081
salesperson,0.0015662751588108705
receptionist,0.0016750474841569236
librarian,0.0018809927740130999
advisor,0.0018839216741378608
pharmacist,0.0019219023477140267
janitor,0.0019177881424113107
psychologist,0.001550482685455648
physician,0.0016523357812195903
carpenter,0.001803406616971161
nurse,0.001597493568773371
investigator,0.0017884592144514744
bartender,0.001786546775030495
specialist,0.002540402565138195
electrician,0.0019217708356864072
officer,0.0014610842029395062
pathologist,0.0018005354124456122
teacher,0.0016460995657164015
lawyer,0.0015131434511883833
planner,0.0020138004072196122
practitioner,0.0022982617714226872
plumber,0.002109669281494575
instructor,0.00204994585166198
surgeon,0.0016142185048276414
veterinarian,0.0020980283458886207
paramedic,0.0018701723037665425
examiner,0.0017398650960141655
chemist,0.0017348311549828155
machinist,0.0017657958740017168
appraiser,0.0019457696595650128
nutritionist,0.00203989154503439
architect,0.001954205095555858
hairdresser,0.001592558898111255
baker,0.0018932598765634564
programmer,0.002324599812463507
paralegal,0.0019050187487619204
hygienist,0.0017519328093613586
scientist,0.0015960834204514253
dispatcher,0.00170999404798623
cashier,0.0017606872680772665
auditor,0.0017182334886326918
dietitian,0.0025776501652184764
painter,0.0015568020504988808
broker,0.002230366778119181
chef,0.001764089611501456
doctor,0.0015306438839732546
firefighter,0.0014857813132615279
secretary,0.0016880239031917257
