technician,0.0060012086006246005
accountant,0.005637705962428843
supervisor,0.003983215929350391
engineer,0.0059229012485924985
worker,0.006500136385608824
educator,0.005546627519817964
clerk,0.005657569369387368
counselor,0.005776099038718011
inspector,0.005290851898464868
mechanic,0.006456801051346856
manager,0.004470052243975982
therapist,0.0035222280916370093
administrator,0.004990662544223339
salesperson,0.005076869102559479
receptionist,0.0054638326380176475
librarian,0.0062179786030508
advisor,0.005126767311231944
pharmacist,0.006309474490291281
janitor,0.007091624032560198
psychologist,0.004654762159462926
physician,0.0043157572423860235
carpenter,0.006209902067625647
nurse,0.00617377613787125
investigator,0.004001103262035873
bartender,0.006638577824385565
specialist,0.0048629092152008375
electrician,0.005748764900126071
officer,0.0062585131553568405
pathologist,0.004170545903813374
teacher,0.005854587113729998
lawyer,0.006108789681539842
planner,0.005006774888768316
practitioner,0.005433871652732113
plumber,0.006106181501069527
instructor,0.004777554515417783
surgeon,0.003545207060953053
veterinarian,0.005965559508028402
paramedic,0.00776110594807146
examiner,0.0049622135230230685
chemist,0.006125240563497852
machinist,0.0038547439507318135
appraiser,0.004807276233659522
nutritionist,0.006912613254424936
architect,0.004436393649552642
hairdresser,0.00891115317565266
baker,0.005023816302153564
programmer,0.004387579778759504
paralegal,0.005315895182382167
hygienist,0.005659533565154701
scientist,0.005019949000076891
dispatcher,0.004150676557601985
cashier,0.005235143403565753
auditor,0.005057759980714195
dietitian,0.007342005115386857
painter,0.0059589635434948275
broker,0.005913396747086821
chef,0.005908366199914246
doctor,0.005630576313602538
firefighter,0.006841475429059771
secretary,0.005634376586968364
