technician,0.0005837454066157767
accountant,0.00048668698483938865
supervisor,0.0005658071660486402
engineer,0.0005843495134781262
worker,0.00042888108521593824
educator,0.0005330369141602435
clerk,0.0004182006116439442
counselor,0.0004870815209222432
inspector,0.0005809573516302685
mechanic,0.001014051064053464
manager,0.0010228801876624703
therapist,0.00045564505553330416
administrator,0.0005018354734916278
salesperson,0.0006481574523491373
receptionist,0.001045438318490134
librarian,0.0004421527699643605
advisor,0.0005377586201840871
pharmacist,0.00045990095443997097
janitor,0.0009090671335675114
psychologist,0.0006361796762595396
physician,0.0006388082198825173
carpenter,0.000552549056735327
nurse,0.0008357199061383553
investigator,0.0004590177026931925
bartender,0.00046527597827843517
specialist,0.0007551378202608047
electrician,0.0005374616575410778
officer,0.00046153933976468705
pathologist,0.0004136494470236566
teacher,0.0006106884029836415
lawyer,0.00041340424072700054
planner,0.0005600689993210109
practitioner,0.0005093002658721811
plumber,0.000528730107371917
instructor,0.00043497984943865055
surgeon,0.0006001903493209241
veterinarian,0.0006048755713629125
paramedic,0.0003616139557862194
examiner,0.00046671412593529286
chemist,0.0007284485148365382
machinist,0.0007753754001495253
appraiser,0.0004549908892539896
nutritionist,0.0005156145401272489
architect,0.0004555228766173234
hairdresser,0.0012051965842467616
baker,0.0005341025858162982
programmer,0.0007465191158959881
paralegal,0.0009241138064564333
hygienist,0.0007331753116485484
scientist,0.000579280785394309
dispatcher,0.000564632042447019
cashier,0.0008167745379790716
auditor,0.0005054176914310116
dietitian,0.0008513095964316366
painter,0.0005923471416867077
broker,0.0007443461978138556
chef,0.0006511448965378083
doctor,0.0005830691802544107
firefighter,0.0005724285845230486
secretary,0.0006693164648958796
